Order ID,Customer ID,Restaurant Name,Food Category,Item Name,Quantity,Price,Order Date & Time,Delivery Time (min),City,Customer Rating,Delivery Partner
O07505,C1119,Quick Meal,Pizza,Margherita,5,45.19,2025-04-14 04:37:49,44.82,Dubai,3.5,Uber Eats
O07506,C0479,Gourmet Express,Indian,Paneer Tikka,1,12.16,2025-06-04 07:57:07,76.23,Sharjah,4.7,Talabat
O07507,C1367,Tasty Bites,Indian,Paneer Tikka,1,40.81,2025-03-01 15:23:27,56.11,Dubai,3.5,Careem NOW
O07508,C0514,Quick Meal,Desserts,Cheesecake,2,27.76,2025-06-27 16:24:08,82.41,Dubai,4.3,Deliveroo
O07509,C1833,Quick Meal,Burgers,Chicken Burger,2,21.94,2025-04-28 06:48:15,71.55,Abu Dhabi,4.8,Talabat
O07510,C1836,Gourmet Express,Chinese,Chow Mein,3,33.06,2025-05-19 13:01:49,54.49,Ajman,4.2,Deliveroo
O07511,C0573,Tasty Bites,Desserts,Cheesecake,3,32.94,2025-04-16 20:37:58,62.76,Abu Dhabi,3.2,Uber Eats
O07512,C0134,Gourmet Express,Indian,Dal Makhani,1,10.46,2025-05-23 10:05:03,16.64,Dubai,4.2,Uber Eats
O07513,C1067,Tasty Bites,Sushi,Spicy Tuna,2,29.85,2025-05-01 03:10:42,77.47,Dubai,3.4,Talabat
O07514,C0616,Foodies Hub,Pizza,BBQ Chicken,5,48.49,2025-04-20 22:52:09,58.61,Sharjah,4.2,Uber Eats
O07515,C0450,Foodies Hub,Sushi,Spicy Tuna,1,49.32,2025-05-21 15:18:55,33.15,Ajman,3.6,Deliveroo
O07516,C0304,Quick Meal,Desserts,Cheesecake,4,42.0,2025-03-04 00:14:34,37.78,Sharjah,4.1,Deliveroo
O07517,C1790,Foodies Hub,Sushi,Veg Roll,4,45.57,2025-04-15 19:58:00,50.51,Ajman,3.9,Talabat
O07518,C1194,Foodies Hub,Chinese,Chow Mein,1,19.74,2025-03-10 23:31:33,32.38,Abu Dhabi,4.6,Careem NOW
O07519,C1026,Quick Meal,Indian,Biryani,2,18.92,2025-03-15 23:19:11,33.38,Ajman,3.0,Careem NOW
O07520,C1841,Quick Meal,Burgers,Veggie Burger,1,26.98,2025-04-08 09:53:51,38.84,Abu Dhabi,4.2,Uber Eats
O07521,C1368,Quick Meal,Pizza,Pepperoni,1,39.59,2025-04-06 19:41:35,52.06,Dubai,3.7,Deliveroo
O07522,C0931,Quick Meal,Indian,Biryani,2,22.17,2025-02-01 21:58:16,32.03,Abu Dhabi,3.5,Talabat
O07523,C1382,Tasty Bites,Chinese,Sweet and Sour,1,41.78,2025-03-02 12:59:34,24.37,Ajman,3.6,Zomato
O07524,C1852,Gourmet Express,Chinese,Spring Rolls,2,9.4,2025-02-01 02:48:21,63.05,Al Ain,4.1,Zomato
O07525,C1444,Gourmet Express,Indian,Dal Makhani,3,18.35,2025-01-31 07:30:32,64.77,Sharjah,3.3,Talabat
O07526,C0321,Flavor Town,Sushi,Salmon Nigiri,1,36.0,2025-04-29 23:01:38,17.5,Ajman,4.5,Careem NOW
O07527,C1982,Tasty Bites,Desserts,Brownie,2,47.22,2025-04-20 16:04:37,66.99,Abu Dhabi,2.8,Uber Eats
O07528,C1351,Flavor Town,Pizza,BBQ Chicken,1,39.57,2025-05-14 03:44:21,64.41,Dubai,2.8,Zomato
O07529,C1485,Quick Meal,Chinese,Sweet and Sour,1,7.78,2025-02-26 23:34:26,58.14,Ajman,4.8,Deliveroo
O07530,C1810,Gourmet Express,Burgers,Chicken Burger,3,20.4,2025-02-11 01:46:10,38.18,Abu Dhabi,2.9,Talabat
O07531,C1578,Quick Meal,Pizza,Veggie,4,39.28,2025-03-04 05:54:39,35.14,Ajman,4.0,Zomato
O07532,C1220,Gourmet Express,Sushi,Veg Roll,4,22.41,2025-03-02 22:10:05,87.36,Sharjah,3.1,Talabat
O07533,C1312,Quick Meal,Chinese,Chow Mein,4,11.99,2025-03-03 11:10:41,59.26,Al Ain,3.4,Talabat
O07534,C1880,Gourmet Express,Sushi,California Roll,3,15.93,2025-06-27 13:25:48,64.56,Ajman,3.9,Zomato
O07535,C0868,Foodies Hub,Chinese,Spring Rolls,2,11.93,2025-02-23 04:23:40,47.43,Ajman,3.0,Careem NOW
O07536,C0767,Tasty Bites,Sushi,Salmon Nigiri,1,15.95,2025-04-13 15:25:35,88.0,Abu Dhabi,4.5,Uber Eats
O07537,C1061,Flavor Town,Chinese,Kung Pao Chicken,5,17.13,2025-01-25 11:23:51,57.32,Dubai,4.7,Deliveroo
O07538,C1153,Tasty Bites,Indian,Dal Makhani,4,24.27,2025-05-23 13:18:34,15.56,Ajman,3.7,Deliveroo
O07539,C0357,Quick Meal,Pizza,BBQ Chicken,1,9.86,2025-06-27 02:06:36,18.26,Sharjah,3.9,Talabat
O07540,C0326,Flavor Town,Burgers,Veggie Burger,1,39.46,2025-03-28 16:31:26,82.08,Abu Dhabi,2.7,Deliveroo
O07541,C1420,Gourmet Express,Indian,Paneer Tikka,4,14.75,2025-05-29 07:04:38,30.61,Ajman,4.4,Zomato
O07542,C0055,Flavor Town,Desserts,Ice Cream,5,21.5,2025-02-18 18:36:58,66.52,Abu Dhabi,4.0,Deliveroo
O07543,C1450,Flavor Town,Burgers,Beef Burger,3,24.04,2025-07-03 03:44:28,33.59,Al Ain,4.6,Careem NOW
O07544,C0715,Quick Meal,Chinese,Kung Pao Chicken,1,6.27,2025-03-27 20:45:10,86.77,Sharjah,3.0,Talabat
O07545,C1303,Flavor Town,Sushi,Veg Roll,2,44.32,2025-06-03 04:30:47,29.65,Ajman,3.7,Uber Eats
O07546,C0677,Flavor Town,Desserts,Brownie,2,5.16,2025-01-12 07:17:38,41.28,Al Ain,5.0,Deliveroo
O07547,C1407,Flavor Town,Burgers,Beef Burger,1,49.29,2025-06-25 10:03:34,33.63,Ajman,4.7,Zomato
O07548,C0351,Gourmet Express,Burgers,Beef Burger,1,30.67,2025-06-01 20:10:00,69.81,Abu Dhabi,2.9,Talabat
O07549,C1001,Foodies Hub,Desserts,Ice Cream,5,17.14,2025-03-18 09:22:10,35.22,Al Ain,4.9,Talabat
O07550,C1490,Tasty Bites,Indian,Biryani,2,21.15,2025-02-11 08:58:22,46.98,Ajman,4.4,Talabat
O07551,C0593,Gourmet Express,Burgers,Beef Burger,4,41.42,2025-04-09 19:11:22,64.72,Al Ain,4.0,Talabat
O07552,C1784,Quick Meal,Sushi,California Roll,5,21.4,2025-01-25 17:03:05,22.82,Sharjah,3.7,Deliveroo
O07553,C0927,Quick Meal,Desserts,Brownie,3,24.66,2025-06-08 16:31:53,69.73,Al Ain,4.1,Careem NOW
O07554,C1708,Tasty Bites,Chinese,Spring Rolls,1,17.44,2025-04-08 22:14:57,89.87,Dubai,4.7,Talabat
O07555,C0804,Flavor Town,Desserts,Brownie,5,31.46,2025-03-07 23:42:36,73.31,Al Ain,3.7,Deliveroo
O07556,C1926,Tasty Bites,Indian,Paneer Tikka,3,26.67,2025-06-16 06:19:58,59.21,Al Ain,2.6,Uber Eats
O07557,C0436,Foodies Hub,Sushi,California Roll,1,7.66,2025-05-24 18:14:56,66.8,Ajman,4.1,Talabat
O07558,C0332,Gourmet Express,Chinese,Spring Rolls,5,7.63,2025-05-05 18:11:15,30.26,Dubai,3.5,Talabat
O07559,C1165,Gourmet Express,Pizza,BBQ Chicken,3,34.42,2025-04-05 04:29:45,84.12,Abu Dhabi,4.2,Uber Eats
O07560,C0107,Foodies Hub,Burgers,Chicken Burger,4,32.36,2025-05-12 10:44:10,87.34,Abu Dhabi,2.7,Zomato
O07561,C0886,Flavor Town,Indian,Paneer Tikka,4,28.86,2025-05-14 11:01:19,86.3,Abu Dhabi,3.8,Careem NOW
O07562,C1476,Gourmet Express,Indian,Biryani,4,14.13,2025-04-30 22:10:47,16.4,Ajman,4.5,Talabat
O07563,C0915,Tasty Bites,Pizza,Veggie,1,9.44,2025-04-15 22:17:18,54.79,Sharjah,2.6,Deliveroo
O07564,C1971,Flavor Town,Chinese,Kung Pao Chicken,2,44.98,2025-05-28 02:13:42,81.22,Ajman,4.8,Talabat
O07565,C1838,Gourmet Express,Pizza,Margherita,1,30.77,2025-01-22 19:23:53,22.73,Ajman,4.1,Talabat
O07566,C1123,Tasty Bites,Indian,Paneer Tikka,1,16.43,2025-07-04 19:08:40,88.84,Al Ain,4.6,Uber Eats
O07567,C1725,Flavor Town,Burgers,Cheese Burger,1,37.64,2025-04-13 07:19:28,51.95,Al Ain,4.3,Uber Eats
O07568,C0101,Tasty Bites,Burgers,Cheese Burger,2,15.2,2025-05-17 11:05:19,82.21,Ajman,2.9,Talabat
O07569,C1189,Tasty Bites,Indian,Biryani,5,28.93,2025-04-26 07:05:56,18.16,Dubai,4.7,Talabat
O07570,C1340,Flavor Town,Pizza,Margherita,4,26.13,2025-02-28 18:34:06,77.4,Sharjah,4.0,Talabat
O07571,C0359,Flavor Town,Desserts,Cheesecake,4,15.23,2025-03-30 06:07:59,34.45,Al Ain,4.6,Zomato
O07572,C0711,Foodies Hub,Indian,Butter Chicken,5,18.98,2025-06-21 12:35:38,48.42,Dubai,3.3,Uber Eats
O07573,C0938,Quick Meal,Burgers,Beef Burger,2,6.71,2025-02-12 17:13:30,36.61,Abu Dhabi,2.7,Zomato
O07574,C0944,Quick Meal,Desserts,Chocolate Cake,4,7.64,2025-06-22 00:14:56,65.94,Abu Dhabi,4.5,Zomato
O07575,C0253,Gourmet Express,Chinese,Spring Rolls,2,32.65,2025-01-01 17:14:54,76.78,Ajman,3.6,Deliveroo
O07576,C0807,Flavor Town,Desserts,Ice Cream,5,21.88,2025-03-25 21:33:28,72.85,Abu Dhabi,3.5,Talabat
O07577,C0393,Tasty Bites,Pizza,Margherita,5,10.21,2025-02-18 05:34:09,30.72,Al Ain,4.2,Careem NOW
O07578,C0323,Tasty Bites,Chinese,Sweet and Sour,3,35.81,2025-02-24 03:22:55,45.05,Al Ain,4.9,Deliveroo
O07579,C1675,Gourmet Express,Sushi,Salmon Nigiri,1,8.03,2025-01-03 10:41:45,43.9,Sharjah,2.8,Zomato
O07580,C0335,Flavor Town,Burgers,Beef Burger,3,41.12,2025-05-03 02:15:59,82.69,Abu Dhabi,4.9,Deliveroo
O07581,C0556,Gourmet Express,Pizza,Margherita,1,8.04,2025-03-31 22:42:00,35.62,Dubai,5.0,Zomato
O07582,C0380,Tasty Bites,Chinese,Chow Mein,4,8.4,2025-05-11 23:12:54,19.75,Ajman,3.0,Zomato
O07583,C1153,Flavor Town,Chinese,Chow Mein,4,9.64,2025-01-28 07:13:09,36.34,Sharjah,3.9,Deliveroo
O07584,C0464,Quick Meal,Chinese,Sweet and Sour,2,42.12,2025-03-24 06:56:34,27.41,Ajman,2.7,Careem NOW
O07585,C1388,Foodies Hub,Chinese,Chow Mein,1,47.44,2025-01-02 23:07:44,78.83,Al Ain,3.8,Zomato
O07586,C0294,Quick Meal,Burgers,Beef Burger,1,47.15,2025-07-04 21:50:26,58.06,Abu Dhabi,4.4,Talabat
O07587,C0349,Tasty Bites,Pizza,BBQ Chicken,5,47.23,2025-04-15 04:31:09,49.57,Ajman,2.7,Zomato
O07588,C1330,Flavor Town,Pizza,Pepperoni,2,17.27,2025-01-08 14:50:42,71.25,Dubai,2.7,Careem NOW
O07589,C1237,Tasty Bites,Burgers,Veggie Burger,5,45.46,2025-04-14 04:51:15,87.68,Ajman,4.3,Zomato
O07590,C0986,Foodies Hub,Indian,Dal Makhani,5,7.37,2025-04-12 02:56:34,72.11,Ajman,2.9,Zomato
O07591,C0564,Gourmet Express,Pizza,Margherita,1,38.17,2025-02-23 09:07:23,20.89,Al Ain,2.8,Deliveroo
O07592,C1055,Tasty Bites,Chinese,Sweet and Sour,4,18.61,2025-02-18 12:28:56,81.48,Abu Dhabi,4.5,Deliveroo
O07593,C1140,Quick Meal,Indian,Butter Chicken,1,40.21,2025-05-21 20:53:09,43.07,Dubai,3.3,Uber Eats
O07594,C0880,Tasty Bites,Indian,Dal Makhani,2,21.79,2025-01-01 21:46:39,26.5,Dubai,3.8,Zomato
O07595,C0731,Gourmet Express,Pizza,BBQ Chicken,1,31.7,2025-05-06 16:32:26,89.7,Al Ain,3.2,Deliveroo
O07596,C0057,Tasty Bites,Burgers,Cheese Burger,5,9.31,2025-06-04 21:31:10,75.56,Ajman,4.2,Deliveroo
O07597,C0987,Flavor Town,Pizza,Pepperoni,5,45.73,2025-01-14 00:43:36,87.54,Sharjah,2.7,Uber Eats
O07598,C1712,Quick Meal,Indian,Butter Chicken,4,42.69,2025-04-29 04:12:17,85.32,Dubai,2.7,Talabat
O07599,C0616,Gourmet Express,Desserts,Cheesecake,1,14.38,2025-06-24 05:20:14,79.61,Ajman,3.3,Talabat
O07600,C1823,Quick Meal,Pizza,BBQ Chicken,5,34.26,2025-01-22 11:58:13,59.16,Sharjah,3.4,Uber Eats
O07601,C1219,Quick Meal,Burgers,Beef Burger,5,6.18,2025-05-27 09:05:35,52.21,Sharjah,3.7,Uber Eats
O07602,C1720,Quick Meal,Sushi,Veg Roll,3,14.87,2025-01-01 05:01:45,60.36,Sharjah,3.3,Uber Eats
O07603,C1488,Quick Meal,Sushi,Spicy Tuna,3,31.4,2025-05-12 09:45:00,25.76,Ajman,2.8,Deliveroo
O07604,C0218,Foodies Hub,Chinese,Spring Rolls,3,28.58,2025-02-10 20:12:13,18.14,Al Ain,4.7,Uber Eats
O07605,C0925,Gourmet Express,Pizza,Veggie,5,25.09,2025-05-04 17:14:56,62.75,Sharjah,4.8,Deliveroo
O07606,C0507,Tasty Bites,Sushi,Salmon Nigiri,4,23.91,2025-02-13 12:30:10,79.81,Dubai,4.3,Careem NOW
O07607,C0152,Flavor Town,Burgers,Chicken Burger,3,33.81,2025-01-24 21:12:25,17.39,Abu Dhabi,4.2,Careem NOW
O07608,C0881,Quick Meal,Burgers,Chicken Burger,5,45.13,2025-03-12 11:11:37,74.36,Al Ain,3.1,Uber Eats
O07609,C0793,Foodies Hub,Sushi,Spicy Tuna,3,13.32,2025-05-07 14:08:06,61.12,Ajman,4.6,Deliveroo
O07610,C1079,Quick Meal,Indian,Dal Makhani,3,24.35,2025-04-11 11:04:40,89.35,Abu Dhabi,4.0,Deliveroo
O07611,C0550,Tasty Bites,Pizza,Margherita,5,23.13,2025-03-27 18:46:51,16.85,Abu Dhabi,3.3,Careem NOW
O07612,C0887,Gourmet Express,Burgers,Cheese Burger,2,23.24,2025-04-07 15:12:36,50.63,Dubai,3.9,Uber Eats
O07613,C0450,Quick Meal,Desserts,Chocolate Cake,1,19.87,2025-02-12 19:26:07,80.88,Dubai,4.7,Deliveroo
O07614,C1881,Gourmet Express,Pizza,Margherita,4,32.71,2025-03-09 16:22:17,51.41,Al Ain,3.9,Zomato
O07615,C0649,Foodies Hub,Indian,Paneer Tikka,4,34.64,2025-01-17 18:01:40,54.67,Ajman,4.4,Talabat
O07616,C1786,Tasty Bites,Pizza,Veggie,2,43.69,2025-02-08 10:55:24,35.24,Ajman,4.7,Talabat
O07617,C1006,Tasty Bites,Sushi,Salmon Nigiri,1,33.93,2025-03-17 02:58:13,47.98,Al Ain,2.7,Uber Eats
O07618,C1214,Tasty Bites,Desserts,Chocolate Cake,5,30.22,2025-06-18 18:48:34,88.18,Dubai,4.9,Careem NOW
O07619,C1417,Gourmet Express,Desserts,Ice Cream,5,49.08,2025-06-19 07:34:09,30.71,Abu Dhabi,3.8,Talabat
O07620,C0716,Quick Meal,Chinese,Sweet and Sour,2,13.99,2025-05-03 17:29:29,63.86,Ajman,4.0,Talabat
O07621,C0492,Flavor Town,Sushi,California Roll,3,39.83,2025-02-10 01:54:32,87.5,Sharjah,4.7,Talabat
O07622,C1483,Gourmet Express,Burgers,Chicken Burger,1,39.97,2025-05-23 18:47:11,86.76,Sharjah,2.6,Careem NOW
O07623,C0394,Gourmet Express,Sushi,Veg Roll,2,44.12,2025-03-14 00:32:21,73.65,Al Ain,2.5,Talabat
O07624,C1113,Flavor Town,Desserts,Brownie,4,28.22,2025-06-26 12:38:50,75.12,Ajman,5.0,Careem NOW
O07625,C0340,Tasty Bites,Burgers,Chicken Burger,3,43.39,2025-03-22 19:55:34,79.56,Al Ain,4.9,Talabat
O07626,C1435,Foodies Hub,Chinese,Chow Mein,1,29.58,2025-03-29 23:30:37,66.06,Sharjah,4.3,Zomato
O07627,C0342,Foodies Hub,Indian,Paneer Tikka,1,11.37,2025-05-16 16:19:46,40.62,Dubai,3.5,Talabat
O07628,C1133,Foodies Hub,Pizza,BBQ Chicken,4,20.87,2025-01-31 09:14:11,40.12,Dubai,4.7,Zomato
O07629,C1864,Quick Meal,Desserts,Chocolate Cake,3,31.78,2025-06-12 23:10:09,37.2,Sharjah,3.8,Uber Eats
O07630,C1132,Gourmet Express,Pizza,BBQ Chicken,2,7.79,2025-03-07 02:44:23,72.95,Abu Dhabi,3.9,Deliveroo
O07631,C1136,Foodies Hub,Sushi,Spicy Tuna,1,23.3,2025-03-06 09:33:00,59.9,Sharjah,4.8,Talabat
O07632,C0599,Flavor Town,Desserts,Brownie,5,45.19,2025-05-30 13:14:52,18.72,Al Ain,3.1,Talabat
O07633,C1598,Foodies Hub,Chinese,Spring Rolls,2,49.1,2025-02-08 16:27:51,84.13,Ajman,4.1,Talabat
O07634,C0785,Tasty Bites,Indian,Butter Chicken,1,33.19,2025-01-24 16:09:39,76.33,Al Ain,4.3,Careem NOW
O07635,C1108,Flavor Town,Desserts,Cheesecake,4,34.37,2025-03-30 15:39:38,57.62,Abu Dhabi,4.4,Deliveroo
O07636,C0700,Foodies Hub,Chinese,Sweet and Sour,3,32.85,2025-06-16 07:22:48,68.48,Ajman,4.0,Talabat
O07637,C0274,Gourmet Express,Burgers,Chicken Burger,5,23.01,2025-01-05 06:59:05,74.87,Ajman,3.1,Zomato
O07638,C1739,Flavor Town,Pizza,Veggie,5,8.93,2025-02-05 15:00:05,35.51,Al Ain,3.3,Careem NOW
O07639,C1916,Foodies Hub,Burgers,Veggie Burger,2,43.12,2025-06-03 13:33:40,23.99,Al Ain,3.2,Uber Eats
O07640,C1844,Tasty Bites,Pizza,Pepperoni,3,28.14,2025-03-30 05:14:35,18.05,Sharjah,2.9,Careem NOW
O07641,C1831,Foodies Hub,Indian,Dal Makhani,5,43.94,2025-05-31 06:42:07,47.05,Al Ain,3.8,Talabat
O07642,C1014,Gourmet Express,Indian,Biryani,1,26.3,2025-02-15 18:13:18,38.44,Dubai,5.0,Uber Eats
O07643,C0461,Gourmet Express,Pizza,Margherita,4,5.12,2025-01-18 06:51:08,76.44,Sharjah,3.6,Zomato
O07644,C0367,Tasty Bites,Indian,Paneer Tikka,5,24.61,2025-02-16 21:42:40,71.1,Sharjah,2.6,Talabat
O07645,C1880,Flavor Town,Chinese,Sweet and Sour,1,31.21,2025-03-28 20:26:26,80.04,Al Ain,2.8,Talabat
O07646,C1140,Gourmet Express,Pizza,Margherita,4,15.18,2025-06-05 03:18:53,73.2,Abu Dhabi,4.5,Careem NOW
O07647,C1793,Flavor Town,Pizza,Pepperoni,1,29.43,2025-02-20 03:38:20,39.51,Dubai,3.7,Zomato
O07648,C1501,Quick Meal,Chinese,Kung Pao Chicken,4,40.95,2025-06-29 10:06:49,42.03,Sharjah,3.7,Talabat
O07649,C0906,Foodies Hub,Chinese,Sweet and Sour,4,33.99,2025-06-24 16:02:13,69.26,Al Ain,3.5,Uber Eats
O07650,C1424,Foodies Hub,Chinese,Sweet and Sour,2,25.16,2025-05-18 01:49:27,57.1,Sharjah,3.4,Uber Eats
O07651,C0800,Gourmet Express,Chinese,Spring Rolls,1,27.77,2025-03-02 21:30:52,20.63,Al Ain,4.0,Talabat
O07652,C0346,Quick Meal,Chinese,Sweet and Sour,2,47.34,2025-06-16 04:08:30,74.48,Ajman,3.0,Talabat
O07653,C1511,Quick Meal,Indian,Butter Chicken,2,41.99,2025-01-07 06:41:07,64.53,Sharjah,2.9,Talabat
O07654,C1669,Flavor Town,Desserts,Chocolate Cake,3,15.45,2025-03-22 08:55:24,81.02,Sharjah,4.7,Uber Eats
O07655,C1177,Quick Meal,Burgers,Veggie Burger,3,45.59,2025-04-30 15:36:54,43.55,Dubai,5.0,Talabat
O07656,C1097,Tasty Bites,Sushi,Veg Roll,4,5.9,2025-06-03 19:22:07,73.68,Ajman,3.1,Uber Eats
O07657,C0895,Tasty Bites,Pizza,BBQ Chicken,1,24.73,2025-03-16 06:03:03,48.03,Abu Dhabi,5.0,Talabat
O07658,C1967,Tasty Bites,Sushi,Spicy Tuna,2,46.43,2025-02-11 02:42:51,42.87,Ajman,2.9,Talabat
O07659,C0570,Tasty Bites,Burgers,Cheese Burger,1,38.71,2025-04-19 14:38:51,82.33,Abu Dhabi,5.0,Talabat
O07660,C0299,Quick Meal,Sushi,Salmon Nigiri,2,10.51,2025-04-14 14:15:42,83.95,Abu Dhabi,3.3,Talabat
O07661,C0493,Quick Meal,Pizza,Veggie,2,39.36,2025-05-17 02:39:39,43.06,Abu Dhabi,4.9,Uber Eats
O07662,C1428,Foodies Hub,Burgers,Chicken Burger,4,36.0,2025-06-01 10:41:36,84.64,Sharjah,4.1,Deliveroo
O07663,C0303,Flavor Town,Pizza,Veggie,5,35.5,2025-02-27 14:11:17,72.99,Sharjah,4.5,Uber Eats
O07664,C0503,Quick Meal,Burgers,Veggie Burger,4,14.3,2025-04-23 17:36:12,79.95,Ajman,4.8,Uber Eats
O07665,C0400,Flavor Town,Indian,Dal Makhani,2,35.24,2025-04-16 00:47:40,41.1,Sharjah,2.7,Talabat
O07666,C0548,Flavor Town,Desserts,Cheesecake,3,45.72,2025-05-28 04:24:43,54.64,Dubai,5.0,Talabat
O07667,C0015,Quick Meal,Indian,Paneer Tikka,3,20.58,2025-04-04 00:39:25,44.97,Ajman,2.7,Zomato
O07668,C1041,Gourmet Express,Pizza,Veggie,5,21.56,2025-05-31 16:54:57,26.41,Al Ain,2.9,Careem NOW
O07669,C0392,Gourmet Express,Pizza,Pepperoni,2,21.49,2025-03-08 00:14:37,30.58,Dubai,4.7,Deliveroo
O07670,C0449,Tasty Bites,Sushi,Spicy Tuna,4,24.32,2025-02-04 07:38:17,63.96,Sharjah,4.9,Careem NOW
O07671,C0410,Quick Meal,Pizza,BBQ Chicken,1,13.38,2025-05-11 17:07:52,83.57,Al Ain,4.9,Uber Eats
O07672,C1364,Flavor Town,Sushi,Spicy Tuna,5,47.72,2025-04-28 04:23:45,33.25,Dubai,4.8,Talabat
O07673,C1821,Gourmet Express,Pizza,Veggie,3,15.66,2025-02-01 04:53:28,80.04,Dubai,2.7,Talabat
O07674,C1374,Quick Meal,Pizza,BBQ Chicken,4,28.2,2025-02-01 08:05:04,69.05,Sharjah,4.2,Zomato
O07675,C0034,Flavor Town,Pizza,BBQ Chicken,4,12.27,2025-01-25 06:36:09,39.34,Al Ain,3.7,Talabat
O07676,C0386,Foodies Hub,Sushi,Salmon Nigiri,4,31.74,2025-03-24 07:25:28,51.31,Sharjah,4.1,Talabat
O07677,C1668,Flavor Town,Desserts,Brownie,1,11.74,2025-02-10 22:58:41,83.34,Sharjah,2.7,Careem NOW
O07678,C0519,Flavor Town,Sushi,Salmon Nigiri,4,9.66,2025-06-08 12:10:39,75.55,Sharjah,3.1,Talabat
O07679,C0221,Foodies Hub,Sushi,Spicy Tuna,2,41.45,2025-02-02 21:03:46,42.34,Ajman,3.7,Deliveroo
O07680,C0965,Gourmet Express,Chinese,Chow Mein,4,28.57,2025-05-17 03:20:30,83.18,Al Ain,3.9,Deliveroo
O07681,C0990,Foodies Hub,Pizza,Pepperoni,4,18.93,2025-04-25 03:34:07,47.07,Abu Dhabi,3.1,Careem NOW
O07682,C1471,Flavor Town,Sushi,Spicy Tuna,4,48.66,2025-05-17 13:25:55,67.42,Sharjah,2.9,Uber Eats
O07683,C0422,Gourmet Express,Desserts,Brownie,5,33.89,2025-07-04 09:56:17,33.45,Al Ain,2.6,Zomato
O07684,C1463,Flavor Town,Pizza,Veggie,4,7.33,2025-01-25 21:47:33,48.23,Al Ain,4.3,Deliveroo
O07685,C0588,Gourmet Express,Desserts,Chocolate Cake,3,49.05,2025-01-15 19:45:37,25.87,Ajman,3.2,Talabat
O07686,C1705,Flavor Town,Chinese,Kung Pao Chicken,3,17.16,2025-06-30 11:39:36,87.77,Ajman,3.2,Careem NOW
O07687,C1116,Flavor Town,Burgers,Chicken Burger,1,20.72,2025-06-15 23:22:58,46.74,Al Ain,4.7,Deliveroo
O07688,C0755,Tasty Bites,Sushi,Spicy Tuna,2,41.79,2025-03-16 22:47:21,71.42,Dubai,4.6,Talabat
O07689,C1541,Flavor Town,Desserts,Chocolate Cake,3,39.4,2025-04-09 00:26:47,62.0,Dubai,3.0,Deliveroo
O07690,C1633,Quick Meal,Burgers,Cheese Burger,2,28.09,2025-05-19 02:00:06,23.49,Abu Dhabi,4.9,Deliveroo
O07691,C1641,Flavor Town,Burgers,Chicken Burger,4,43.57,2025-03-22 15:33:29,78.08,Ajman,2.7,Talabat
O07692,C1340,Quick Meal,Desserts,Brownie,5,41.31,2025-01-15 22:43:47,61.11,Ajman,4.1,Zomato
O07693,C0978,Quick Meal,Indian,Dal Makhani,2,25.57,2025-04-12 06:41:42,49.17,Abu Dhabi,2.8,Zomato
O07694,C1065,Tasty Bites,Burgers,Cheese Burger,4,35.89,2025-05-09 19:07:44,62.76,Abu Dhabi,4.1,Talabat
O07695,C0327,Tasty Bites,Chinese,Kung Pao Chicken,5,36.73,2025-06-28 03:30:59,25.57,Sharjah,2.6,Uber Eats
O07696,C0875,Foodies Hub,Indian,Butter Chicken,1,36.46,2025-01-15 15:44:45,18.76,Sharjah,2.7,Zomato
O07697,C0153,Quick Meal,Pizza,BBQ Chicken,1,11.39,2025-04-21 18:51:29,26.6,Abu Dhabi,3.7,Talabat
O07698,C0262,Foodies Hub,Burgers,Veggie Burger,3,6.13,2025-04-09 05:03:55,28.21,Abu Dhabi,2.6,Uber Eats
O07699,C1168,Tasty Bites,Indian,Biryani,2,24.69,2025-02-21 13:12:05,81.03,Ajman,4.4,Zomato
O07700,C1407,Gourmet Express,Chinese,Chow Mein,2,45.3,2025-07-03 07:51:41,19.76,Sharjah,4.3,Deliveroo
O07701,C0403,Flavor Town,Pizza,Pepperoni,4,10.88,2025-03-24 13:00:28,67.4,Sharjah,4.9,Careem NOW
O07702,C1122,Quick Meal,Chinese,Sweet and Sour,5,39.66,2025-04-15 04:25:41,73.56,Sharjah,3.2,Zomato
O07703,C1293,Flavor Town,Burgers,Veggie Burger,2,49.34,2025-02-02 13:58:19,81.66,Abu Dhabi,3.0,Zomato
O07704,C1872,Quick Meal,Burgers,Beef Burger,4,28.65,2025-06-23 08:50:25,69.63,Abu Dhabi,3.8,Careem NOW
O07705,C1021,Flavor Town,Sushi,Veg Roll,1,28.13,2025-04-09 16:01:44,20.71,Sharjah,4.5,Talabat
O07706,C1732,Gourmet Express,Burgers,Veggie Burger,3,35.23,2025-06-19 05:22:42,40.62,Abu Dhabi,4.7,Zomato
O07707,C0971,Gourmet Express,Desserts,Brownie,3,29.24,2025-04-14 05:04:29,81.69,Dubai,4.3,Uber Eats
O07708,C0261,Quick Meal,Indian,Biryani,2,24.47,2025-05-01 10:59:31,85.8,Ajman,3.4,Zomato
O07709,C1103,Foodies Hub,Desserts,Cheesecake,3,14.96,2025-06-25 05:52:19,42.74,Sharjah,3.4,Uber Eats
O07710,C0325,Tasty Bites,Burgers,Beef Burger,1,44.98,2025-05-04 14:12:30,23.74,Ajman,4.2,Uber Eats
O07711,C0269,Quick Meal,Burgers,Beef Burger,3,7.89,2025-01-11 22:46:10,68.95,Dubai,4.1,Careem NOW
